run_id,timestamp,git_commit,data_source,symbol,interval,fold_id,n,pos_rate,proba_col,auc,auc_inverted,logloss,start,end
20260318_123701,2026-03-18T12:37:01.377656,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,45,672,0.3705357142857143,proba_cal,0.5364341526863957,0.4635658473136043,0.698479207927533,2025-04-10 18:00:00+00:00,2025-05-08 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377663,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,46,672,0.43452380952380953,proba_cal,0.45168529199711616,0.548314708002884,0.696973624888023,2025-05-08 18:00:00+00:00,2025-06-05 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377670,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,47,672,0.4107142857142857,proba_cal,0.6158047870004392,0.38419521299956083,0.6732490499980303,2025-06-05 18:00:00+00:00,2025-07-03 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377677,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,48,672,0.35119047619047616,proba_cal,0.5933855543461359,0.40661444565386407,0.6648450660074635,2025-07-03 18:00:00+00:00,2025-07-31 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377682,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,49,672,0.3943452380952381,proba_cal,0.49383895044272397,0.5061610495572759,0.6771050811338927,2025-07-31 18:00:00+00:00,2025-08-28 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377914,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,50,672,0.4211309523809524,proba_cal,0.4963528845367755,0.5036471154632245,0.6884096872127132,2025-08-28 18:00:00+00:00,2025-09-25 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377924,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,51,672,0.4107142857142857,proba_cal,0.46976101595666814,0.5302389840433318,0.696197178675059,2025-09-25 18:00:00+00:00,2025-10-23 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377930,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,52,672,0.47172619047619047,proba_cal,0.5529035411205403,0.4470964588794597,0.7093960725022758,2025-10-23 18:00:00+00:00,2025-11-20 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377939,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,53,672,0.41964285714285715,proba_cal,0.5569558101472996,0.44304418985270055,0.6781539124941893,2025-11-20 18:00:00+00:00,2025-12-18 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377944,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,54,672,0.30357142857142855,proba_cal,0.4181435394670689,0.581856460532931,0.6342239304440265,2025-12-18 18:00:00+00:00,2026-01-15 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.377948,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,55,672,0.5089285714285714,proba_cal,0.5262980684033316,0.4737019315966684,0.9475752754410585,2026-01-15 18:00:00+00:00,2026-02-12 17:00:00+00:00
20260318_123701,2026-03-18T12:37:01.388840,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,56,672,0.42857142857142855,proba_cal,0.5259331597222223,0.4740668402777778,0.7014323551484386,2026-02-12 18:00:00+00:00,2026-03-12 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846492,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,0,672,0.37648809523809523,proba_cal,0.5555104851566406,0.4444895148433594,0.6616262925963693,2021-10-28 18:00:00+00:00,2021-11-25 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846541,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,1,672,0.38839285714285715,proba_cal,0.5219770487829889,0.4780229512170111,0.6680089264852034,2021-11-25 18:00:00+00:00,2021-12-23 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846559,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,2,672,0.37648809523809523,proba_cal,0.5726980293754187,0.4273019706245814,0.6598743533919286,2021-12-23 18:00:00+00:00,2022-01-20 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846572,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,3,672,0.40327380952380953,proba_cal,0.4316238922987734,0.5683761077012266,0.6793649792764347,2022-01-20 18:00:00+00:00,2022-02-17 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846587,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,4,672,0.38095238095238093,proba_cal,0.5602276141826923,0.4397723858173077,0.6627383619468038,2022-02-17 18:00:00+00:00,2022-03-17 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846597,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,5,672,0.33035714285714285,proba_cal,0.44071071071071066,0.5592892892892893,0.6509952469309892,2022-03-17 18:00:00+00:00,2022-04-14 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846606,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,6,672,0.3943452380952381,proba_cal,0.4711974410087618,0.5288025589912383,0.686508513415508,2022-04-14 18:00:00+00:00,2022-05-12 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846615,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,7,672,0.38839285714285715,proba_cal,0.5136336941018542,0.4863663058981458,0.6778503720711742,2022-05-12 18:00:00+00:00,2022-06-09 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846625,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,8,672,0.47023809523809523,proba_cal,0.426050704025032,0.5739492959749679,0.7062342941961846,2022-06-09 18:00:00+00:00,2022-07-07 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846635,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,9,672,0.43154761904761907,proba_cal,0.48592706264668717,0.5140729373533128,0.6847385241362278,2022-07-07 18:00:00+00:00,2022-08-04 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846647,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,10,672,0.37648809523809523,proba_cal,0.5327950041035026,0.46720499589649744,0.6626391754002057,2022-08-04 18:00:00+00:00,2022-09-01 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846663,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,11,672,0.3705357142857143,proba_cal,0.5012105158221538,0.49878948417784613,0.6652074862785519,2022-09-01 18:00:00+00:00,2022-09-29 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846675,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,12,672,0.28869047619047616,proba_cal,0.45874131907000815,0.5412586809299919,0.6372944164197746,2022-09-29 18:00:00+00:00,2022-10-27 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846683,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,13,672,0.4211309523809524,proba_cal,0.5380380971413519,0.4619619028586482,0.7155255850794,2022-10-27 18:00:00+00:00,2022-11-24 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846693,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,14,672,0.2961309523809524,proba_cal,0.5139120549895354,0.4860879450104646,0.6527418641903582,2022-11-24 18:00:00+00:00,2022-12-22 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846699,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,15,672,0.1800595238095238,proba_cal,0.39990400623959443,0.6000959937604056,0.5061145886178169,2022-12-22 18:00:00+00:00,2023-01-19 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846710,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,16,672,0.31845238095238093,proba_cal,0.5400155083051055,0.4599844916948945,0.7800223916448508,2023-01-19 18:00:00+00:00,2023-02-16 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846720,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,17,672,0.31994047619047616,proba_cal,0.5619052465523383,0.4380947534476617,0.6340727387669124,2023-02-16 18:00:00+00:00,2023-03-16 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846733,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,18,672,0.30952380952380953,proba_cal,0.4388055371352785,0.5611944628647215,0.6221485028966026,2023-03-16 18:00:00+00:00,2023-04-13 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846741,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,19,672,0.3556547619047619,proba_cal,0.573299061717897,0.4267009382821031,0.6558909133217367,2023-04-13 18:00:00+00:00,2023-05-11 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846747,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,20,672,0.22023809523809523,proba_cal,0.6036852692387044,0.39631473076129564,0.5456025294022966,2023-05-11 18:00:00+00:00,2023-06-08 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846753,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,21,672,0.2767857142857143,proba_cal,0.6133789105712643,0.3866210894287358,0.5944921759842676,2023-06-08 18:00:00+00:00,2023-07-06 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846760,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,22,672,0.21428571428571427,proba_cal,0.6957596801346801,0.30424031986531985,0.4900716922812573,2023-07-06 18:00:00+00:00,2023-08-03 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846769,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,23,672,0.2261904761904762,proba_cal,0.4908653846153846,0.5091346153846154,0.6244849109332083,2023-08-03 18:00:00+00:00,2023-08-31 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846776,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,24,672,0.20238095238095238,proba_cal,0.591198419666374,0.4088015803336259,0.5007507135034021,2023-08-31 18:00:00+00:00,2023-09-28 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846788,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,25,672,0.25892857142857145,proba_cal,0.5454576928403269,0.45454230715967314,0.5790738598458618,2023-09-28 18:00:00+00:00,2023-10-26 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846795,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,26,672,0.30505952380952384,proba_cal,0.6324855068679166,0.36751449313208334,0.612305096988593,2023-10-26 18:00:00+00:00,2023-11-23 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846801,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,27,672,0.2931547619047619,proba_cal,0.5403152551429334,0.45968474485706656,0.6049123369363472,2023-11-23 18:00:00+00:00,2023-12-21 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846807,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,28,672,0.34375,proba_cal,0.429248755779368,0.570751244220632,0.6570534046108522,2023-12-21 18:00:00+00:00,2024-01-18 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846813,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,29,672,0.2767857142857143,proba_cal,0.48712332404088676,0.5128766759591132,0.6113540236488167,2024-01-18 18:00:00+00:00,2024-02-15 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846819,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,30,672,0.2976190476190476,proba_cal,0.5813771186440677,0.41862288135593223,0.6034293335662945,2024-02-15 18:00:00+00:00,2024-03-14 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846826,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,31,672,0.37202380952380953,proba_cal,0.5985971563981043,0.4014028436018957,0.7007888275910152,2024-03-14 18:00:00+00:00,2024-04-11 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846837,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,32,672,0.36904761904761907,proba_cal,0.5429568624467438,0.4570431375532562,0.6598579715715261,2024-04-11 18:00:00+00:00,2024-05-09 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846844,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,33,672,0.28720238095238093,proba_cal,0.4529838718400814,0.5470161281599186,0.6222017387869827,2024-05-09 18:00:00+00:00,2024-06-06 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846851,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,34,672,0.34375,proba_cal,0.5794779672330693,0.42052203276693073,0.6394107655918974,2024-06-06 18:00:00+00:00,2024-07-04 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846858,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,35,672,0.3392857142857143,proba_cal,0.5604551920341394,0.4395448079658606,0.6383080731407987,2024-07-04 18:00:00+00:00,2024-08-01 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846864,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,36,672,0.39285714285714285,proba_cal,0.5273321449792039,0.4726678550207962,0.7118726705680533,2024-08-01 18:00:00+00:00,2024-08-29 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846871,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,37,672,0.33779761904761907,proba_cal,0.5041528485868435,0.4958471514131565,0.6409444597014,2024-08-29 18:00:00+00:00,2024-09-26 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846878,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,38,672,0.31101190476190477,proba_cal,0.4094991061002201,0.5905008938997799,0.6253203369510826,2024-09-26 18:00:00+00:00,2024-10-24 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846889,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,39,672,0.3229166666666667,proba_cal,0.5391705069124424,0.4608294930875576,0.65806571978588,2024-10-24 18:00:00+00:00,2024-11-21 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.846899,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,40,672,0.3630952380952381,proba_cal,0.5642714876666155,0.4357285123333844,0.6558121379111009,2024-11-21 18:00:00+00:00,2024-12-19 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847086,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,41,672,0.3705357142857143,proba_cal,0.5214617334586573,0.47853826654134257,0.806393358314321,2024-12-19 18:00:00+00:00,2025-01-16 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847117,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,42,672,0.41220238095238093,proba_cal,0.41212813599597864,0.5878718640040214,0.7006843888343239,2025-01-16 18:00:00+00:00,2025-02-13 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847134,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,43,672,0.4330357142857143,proba_cal,0.48032398012104155,0.5196760198789585,0.7002749553241235,2025-02-13 18:00:00+00:00,2025-03-13 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847142,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,44,672,0.40327380952380953,proba_cal,0.46023318088542486,0.5397668191145752,0.6825719491135379,2025-03-13 18:00:00+00:00,2025-04-10 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847149,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,45,672,0.30654761904761907,proba_cal,0.4409454560606692,0.5590545439393309,0.6579598014528975,2025-04-10 18:00:00+00:00,2025-05-08 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847156,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,46,672,0.37351190476190477,proba_cal,0.4702709352613299,0.5297290647386701,0.6802376759072464,2025-05-08 18:00:00+00:00,2025-06-05 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847163,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,47,672,0.34077380952380953,proba_cal,0.5980265557384644,0.4019734442615356,0.6422939797596362,2025-06-05 18:00:00+00:00,2025-07-03 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847175,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,48,672,0.2916666666666667,proba_cal,0.6019872234608129,0.3980127765391871,0.6119515089162836,2025-07-03 18:00:00+00:00,2025-07-31 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847186,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,49,672,0.34375,proba_cal,0.4998478467866223,0.5001521532133777,0.6490444216297353,2025-07-31 18:00:00+00:00,2025-08-28 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847199,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,50,672,0.3273809523809524,proba_cal,0.5093020917135961,0.4906979082864039,0.6339826669764272,2025-08-28 18:00:00+00:00,2025-09-25 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847206,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,51,672,0.34077380952380953,proba_cal,0.5675771585162696,0.43242284148373045,0.6421941826246961,2025-09-25 18:00:00+00:00,2025-10-23 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847275,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,52,672,0.4107142857142857,proba_cal,0.6407096325574586,0.3592903674425414,0.664684361388248,2025-10-23 18:00:00+00:00,2025-11-20 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847291,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,53,672,0.3318452380952381,proba_cal,0.5349006761413005,0.46509932385869945,0.6425438958991962,2025-11-20 18:00:00+00:00,2025-12-18 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847296,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,54,672,0.23214285714285715,proba_cal,0.6448643410852714,0.3551356589147287,0.5547340209168705,2025-12-18 18:00:00+00:00,2026-01-15 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847302,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,55,672,0.44345238095238093,proba_cal,0.5274647381832538,0.4725352618167462,0.9122529183248983,2026-01-15 18:00:00+00:00,2026-02-12 17:00:00+00:00
20260318_123740,2026-03-18T12:37:40.847307,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,56,672,0.36607142857142855,proba_cal,0.49415054009695025,0.5058494599030496,0.6747211743539067,2026-02-12 18:00:00+00:00,2026-03-12 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185370,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,0,672,0.3288690476190476,proba_cal,0.5395250373729571,0.46047496262704296,0.6344684676284416,2021-10-28 18:00:00+00:00,2021-11-25 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185395,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,1,672,0.34970238095238093,proba_cal,0.5346803641852086,0.46531963581479135,0.6474339355909637,2021-11-25 18:00:00+00:00,2021-12-23 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185403,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,2,672,0.31398809523809523,proba_cal,0.5574117671248368,0.44258823287516313,0.6258734078435022,2021-12-23 18:00:00+00:00,2022-01-20 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185408,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,3,672,0.34970238095238093,proba_cal,0.563474365840596,0.43652563415940404,0.6479608546668814,2022-01-20 18:00:00+00:00,2022-02-17 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185416,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,4,672,0.3333333333333333,proba_cal,0.558464205994898,0.44153579400510207,0.6381370504000253,2022-02-17 18:00:00+00:00,2022-03-17 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185425,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,5,672,0.27976190476190477,proba_cal,0.6498922982240196,0.3501077017759803,0.590379635739639,2022-03-17 18:00:00+00:00,2022-04-14 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185430,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,6,672,0.32589285714285715,proba_cal,0.43994879393591174,0.5600512060640882,0.6776385674437657,2022-04-14 18:00:00+00:00,2022-05-12 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185435,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,7,672,0.3169642857142857,proba_cal,0.5196436425378707,0.48035635746212935,0.6377321205285688,2022-05-12 18:00:00+00:00,2022-06-09 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185440,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,8,672,0.44494047619047616,proba_cal,0.4287750948200884,0.5712249051799115,0.7332530696875244,2022-06-09 18:00:00+00:00,2022-07-07 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185447,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,9,672,0.3958333333333333,proba_cal,0.5681228934404978,0.43187710655950223,0.6685502002989059,2022-07-07 18:00:00+00:00,2022-08-04 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185452,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,10,672,0.33779761904761907,proba_cal,0.4498737811216156,0.5501262188783844,0.647899107458799,2022-08-04 18:00:00+00:00,2022-09-01 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185457,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,11,672,0.31994047619047616,proba_cal,0.49157803674113276,0.5084219632588671,0.6459636313493009,2022-09-01 18:00:00+00:00,2022-09-29 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185466,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,12,672,0.22916666666666666,proba_cal,0.4680840395126109,0.5319159604873891,0.5757321484658012,2022-09-29 18:00:00+00:00,2022-10-27 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185471,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,13,672,0.37648809523809523,proba_cal,0.5471525465299462,0.4528474534700539,0.7060931090838208,2022-10-27 18:00:00+00:00,2022-11-24 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185475,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,14,672,0.2261904761904762,proba_cal,0.5189777327935223,0.48102226720647767,0.6026033975026396,2022-11-24 18:00:00+00:00,2022-12-22 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185480,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,15,672,0.11755952380952381,proba_cal,0.39441159519286184,0.6055884048071382,0.4037851237334398,2022-12-22 18:00:00+00:00,2023-01-19 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185491,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,16,672,0.24851190476190477,proba_cal,0.55068476907571,0.44931523092429,0.6045176771945817,2023-01-19 18:00:00+00:00,2023-02-16 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185496,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,17,672,0.23363095238095238,proba_cal,0.5241852699276482,0.47581473007235175,0.5584936091892965,2023-02-16 18:00:00+00:00,2023-03-16 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185500,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,18,672,0.2425595238095238,proba_cal,0.5905842081791556,0.4094157918208444,0.5646314523755983,2023-03-16 18:00:00+00:00,2023-04-13 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185508,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,19,672,0.27976190476190477,proba_cal,0.5355196061192193,0.4644803938807808,0.6005329978507012,2023-04-13 18:00:00+00:00,2023-05-11 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185515,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,20,672,0.15327380952380953,proba_cal,0.6244987800092139,0.37550121999078606,0.46100192347704516,2023-05-11 18:00:00+00:00,2023-06-08 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185519,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,21,672,0.20535714285714285,proba_cal,0.5890191608315692,0.41098083916843076,0.5167423488748861,2023-06-08 18:00:00+00:00,2023-07-06 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185524,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,22,672,0.14732142857142858,proba_cal,0.6597034921642251,0.34029650783577486,0.3976796396922182,2023-07-06 18:00:00+00:00,2023-08-03 17:00:00+00:00
20260318_123824,2026-03-18T12:38:25.185529,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,23,672,0.15327380952380953,proba_cal,0.47209377719385054,0.5279062228061495,0.47946445744372296,2023-08-03 18:00:00+00:00,2023-08-31 17:00:00+00:00
